Mois;CSP;Salaire;NbEnfant;SoldeCCP
avril;Agriculteur;21905;2;-56
mai;Agriculteur;21092;1;281
juin;Agriculteur;19604;2;20
juillet;Agriculteur;20768;0;201
aout;Agriculteur;22375;3;25
septembre;Agriculteur;21012;4;59
octobre;Agriculteur;20178;1;-91
novembre;Agriculteur;20797;0;225
decembre;Agriculteur;23230;3;204
janvier;Agriculteur;19447;1;154
fevrier;Agriculteur;19416;3;223
mars;Agriculteur;20625;4;7
avril;Agriculteur;23584;2;-51
mai;Agriculteur;23337;4;39
juin;Agriculteur;23376;3;-44
juillet;Agriculteur;21453;3;73
aout;Agriculteur;20137;3;-14
septembre;Agriculteur;18671;0;51
octobre;Agriculteur;22947;3;277
novembre;Agriculteur;23212;2;134
decembre;Agriculteur;20481;1;79
janvier;Agriculteur;20641;0;49
fevrier;Agriculteur;23679;0;-82
mars;Agriculteur;18088;2;-38
avril;Agriculteur;22413;1;46
mai;Agriculteur;22019;2;-12
juin;Agriculteur;19238;3;20
juillet;Agriculteur;20927;2;82
aout;Agriculteur;19655;1;129
septembre;Agriculteur;19937;3;144
octobre;Agriculteur;20796;0;57
novembre;Agriculteur;22365;3;89
decembre;Agriculteur;23350;4;71
janvier;Agriculteur;19584;1;76
fevrier;Agriculteur;20604;1;21
mars;Agriculteur;23234;4;-71
avril;Agriculteur;22016;0;52
mai;Agriculteur;23093;4;-57
juin;Agriculteur;22790;2;222
juillet;Agriculteur;20825;1;-91
aout;Agriculteur;21624;2;-81
septembre;Agriculteur;19772;4;-28
octobre;Agriculteur;21755;3;107
novembre;Agriculteur;20303;3;12
decembre;Agriculteur;20390;3;110
janvier;Agriculteur;19977;4;187
fevrier;Agriculteur;23623;0;-83
mars;Agriculteur;20967;1;-5
avril;Agriculteur;21370;0;-43
mai;Agriculteur;19892;4;110
juin;Agriculteur;21664;2;202
juillet;Agriculteur;22154;4;-50
aout;Agriculteur;20420;2;89
decembre;ouvriers;21323;2;-95
decembre;ouvriers;22050;2;39
decembre;ouvriers;23126;3;32
decembre;ouvriers;25843;3;28
decembre;ouvriers;19113;3;-6
decembre;ouvriers;19924;1;-52
decembre;ouvriers;25957;1;-61
decembre;ouvriers;23194;0;-83
decembre;ouvriers;19117;1;13
decembre;ouvriers;26017;1;-47
decembre;ouvriers;25775;2;-21
decembre;ouvriers;20068;3;-11
decembre;ouvriers;25172;1;-40
decembre;ouvriers;20830;2;9
decembre;ouvriers;20544;2;-84
decembre;ouvriers;20257;1;-30
decembre;ouvriers;22735;3;-24
decembre;ouvriers;23809;4;5
decembre;ouvriers;20838;1;-1
decembre;ouvriers;21562;2;30
decembre;ouvriers;22123;4;-79
decembre;ouvriers;26243;4;20
decembre;ouvriers;24531;1;-42
decembre;ouvriers;19944;2;-60
decembre;ouvriers;25350;2;-85
decembre;ouvriers;23390;0;-47
decembre;ouvriers;21970;2;12
decembre;ouvriers;22820;2;34
decembre;ouvriers;22428;2;-61
decembre;ouvriers;24801;1;26
decembre;ouvriers;22868;4;-71
decembre;ouvriers;24041;2;-86
decembre;ouvriers;21227;2;-77
decembre;ouvriers;19995;1;-77
decembre;ouvriers;20164;2;-95
decembre;ouvriers;24194;3;-6
decembre;ouvriers;25231;0;-11
decembre;ouvriers;22553;2;-18
decembre;ouvriers;26593;2;-5
decembre;ouvriers;19776;3;40
decembre;ouvriers;21850;0;48
decembre;ouvriers;19062;1;3
decembre;ouvriers;24558;2;3
decembre;ouvriers;24951;3;-75
decembre;ouvriers;21285;1;13
decembre;ouvriers;24230;1;-71
decembre;ouvriers;19477;0;-14
decembre;ouvriers;23642;1;-55
decembre;ouvriers;20689;3;32
decembre;ouvriers;20521;2;-33
decembre;ouvriers;24250;1;-58
decembre;ouvriers;19347;3;38
decembre;ouvriers;26002;1;13
decembre;ouvriers;20694;4;4
decembre;ouvriers;19826;2;-89
decembre;ouvriers;24246;3;42
decembre;ouvriers;22667;1;-36
decembre;ouvriers;20314;2;-6
decembre;ouvriers;21872;1;-63
decembre;ouvriers;25933;1;-74
decembre;ouvriers;19381;2;-3
decembre;ouvriers;25722;3;32
decembre;ouvriers;26073;0;-45
decembre;ouvriers;20221;0;7
decembre;ouvriers;22969;2;-66
decembre;ouvriers;23930;2;-40
decembre;ouvriers;21842;4;-11
decembre;ouvriers;21828;2;-55
decembre;ouvriers;23044;1;8
decembre;ouvriers;23695;1;-70
decembre;ouvriers;21478;0;-88
decembre;ouvriers;26449;1;36
decembre;ouvriers;26504;0;-38
decembre;ouvriers;19630;3;-47
decembre;ouvriers;19389;0;5
decembre;ouvriers;20126;1;27
decembre;ouvriers;22347;4;-71
decembre;ouvriers;19188;0;-77
decembre;ouvriers;20850;1;40
decembre;ouvriers;21526;0;17
decembre;ouvriers;23772;0;29
decembre;ouvriers;19430;3;15
decembre;ouvriers;26246;3;8
decembre;ouvriers;20562;1;18
decembre;ouvriers;24572;4;-11
decembre;ouvriers;25592;0;-36
decembre;ouvriers;22458;3;-4
decembre;ouvriers;21847;4;11
decembre;ouvriers;26184;1;-92
decembre;ouvriers;25233;4;-91
decembre;ouvriers;22423;2;-71
decembre;ouvriers;23558;1;-28
decembre;ouvriers;26843;2;-24
decembre;ouvriers;24306;2;23
decembre;ouvriers;20741;0;19
decembre;ouvriers;19883;4;5
decembre;ouvriers;26081;4;-13
decembre;ouvriers;25800;2;28
decembre;ouvriers;21918;4;-97
decembre;ouvriers;24882;1;-19
decembre;ouvriers;26966;0;13
decembre;ouvriers;19737;4;16
decembre;ouvriers;22992;1;-5
decembre;ouvriers;25661;3;-23
decembre;ouvriers;19974;3;37
decembre;ouvriers;23045;4;13
decembre;ouvriers;21407;4;-7
decembre;ouvriers;26468;1;-31
decembre;ouvriers;20929;4;17
decembre;ouvriers;20397;3;-31
decembre;ouvriers;19806;2;-72
decembre;ouvriers;22662;3;-35
decembre;ouvriers;23110;3;-49
decembre;ouvriers;23204;0;8
decembre;ouvriers;22101;2;-85
decembre;ouvriers;24850;2;-42
decembre;ouvriers;20587;0;5
decembre;ouvriers;25964;2;-82
decembre;ouvriers;19995;2;10
decembre;ouvriers;23654;0;-75
decembre;ouvriers;22114;2;-76
decembre;ouvriers;25601;0;18
decembre;ouvriers;23913;2;-25
decembre;ouvriers;24404;1;-22
decembre;ouvriers;19281;2;22
decembre;ouvriers;19373;3;-98
decembre;ouvriers;25492;2;-44
decembre;ouvriers;21044;0;-61
decembre;ouvriers;21277;4;45
decembre;ouvriers;22861;2;-17
decembre;ouvriers;19967;4;-41
decembre;ouvriers;24384;1;-43
decembre;ouvriers;19235;4;15
decembre;ouvriers;24525;1;-3
decembre;ouvriers;23096;0;24
decembre;ouvriers;22329;0;-48
decembre;ouvriers;21438;3;31
decembre;ouvriers;20242;3;-19
decembre;ouvriers;19002;0;-40
decembre;ouvriers;25846;1;-32
decembre;ouvriers;22286;3;42
decembre;ouvriers;21726;0;6
decembre;ouvriers;24287;1;-81
decembre;ouvriers;23585;0;-87
decembre;ouvriers;25771;2;-87
decembre;ouvriers;20818;4;18
decembre;ouvriers;24458;2;-5
decembre;ouvriers;22806;0;-58
decembre;ouvriers;19058;1;17
decembre;ouvriers;23080;2;21
decembre;ouvriers;24955;1;-33
decembre;ouvriers;23216;4;20
decembre;ouvriers;19924;2;-74
decembre;ouvriers;19844;2;27
decembre;ouvriers;19621;1;-86
decembre;ouvriers;19351;4;-38
decembre;ouvriers;22541;2;-11
decembre;ouvriers;24450;1;-14
decembre;ouvriers;23572;3;7
decembre;ouvriers;24184;2;-90
decembre;ouvriers;24032;3;12
decembre;ouvriers;26829;1;-71
decembre;ouvriers;25553;3;-94
decembre;ouvriers;21765;1;-60
decembre;ouvriers;26196;0;-56
decembre;ouvriers;25472;0;44
decembre;ouvriers;25910;3;49
decembre;ouvriers;21550;1;17
decembre;ouvriers;21634;0;14
decembre;ouvriers;24299;4;35
decembre;ouvriers;26732;2;-76
decembre;ouvriers;22595;3;16
decembre;ouvriers;25520;1;-43
decembre;ouvriers;20868;3;2
decembre;ouvriers;22201;0;-98
decembre;ouvriers;21378;2;-27
decembre;ouvriers;22772;2;-5
decembre;ouvriers;24950;4;8
decembre;ouvriers;20261;1;45
decembre;ouvriers;26954;4;12
decembre;ouvriers;22170;0;11
decembre;ouvriers;20001;0;-87
decembre;ouvriers;19241;1;32
decembre;ouvriers;23341;2;-52
decembre;ouvriers;23514;2;-71
decembre;ouvriers;20633;3;-47
decembre;ouvriers;26255;3;-54
decembre;ouvriers;21023;2;-42
decembre;ouvriers;20919;4;-82
decembre;ouvriers;24122;3;-13
decembre;ouvriers;24968;1;19
decembre;ouvriers;24747;4;49
decembre;ouvriers;25854;1;8
decembre;ouvriers;25039;4;5
decembre;ouvriers;26675;4;-94
decembre;ouvriers;20784;2;-13
decembre;ouvriers;25075;2;-57
decembre;ouvriers;26459;3;-75
decembre;ouvriers;26607;2;-2
decembre;ouvriers;25425;4;-61
decembre;ouvriers;26925;1;-66
decembre;ouvriers;22599;2;-99
decembre;ouvriers;22229;0;-88
decembre;ouvriers;22483;0;15
decembre;ouvriers;26082;2;38
decembre;ouvriers;19447;3;29
decembre;ouvriers;25321;0;14
decembre;ouvriers;23640;3;-59
decembre;ouvriers;22834;3;27
decembre;ouvriers;23529;3;-36
decembre;ouvriers;21064;4;-57
decembre;ouvriers;19214;0;-22
decembre;ouvriers;19294;2;-39
decembre;ouvriers;25811;4;-46
decembre;ouvriers;25534;2;13
decembre;ouvriers;26131;3;50
decembre;ouvriers;21640;1;29
decembre;ouvriers;22982;1;39
decembre;ouvriers;23263;2;-24
decembre;ouvriers;19176;1;17
decembre;ouvriers;21426;2;46
decembre;ouvriers;21431;4;-27
decembre;ouvriers;26246;4;-96
decembre;ouvriers;23855;0;-53
decembre;ouvriers;23552;2;-41
decembre;ouvriers;19828;3;-87
decembre;ouvriers;25097;4;-54
decembre;ouvriers;25927;1;-62
decembre;ouvriers;24375;3;-2
decembre;ouvriers;25924;0;8
decembre;ouvriers;26804;3;43
decembre;ouvriers;19819;1;-24
decembre;ouvriers;21977;0;-25
decembre;ouvriers;20665;3;-44
decembre;ouvriers;24354;4;-44
decembre;ouvriers;21028;3;38
decembre;ouvriers;22883;0;-77
decembre;ouvriers;19039;0;11
decembre;ouvriers;26835;2;9
decembre;ouvriers;24071;1;32
decembre;ouvriers;20305;4;21
decembre;ouvriers;26229;4;-3
decembre;ouvriers;22626;4;-31
decembre;ouvriers;22116;0;17
decembre;ouvriers;19613;2;-46
decembre;ouvriers;20439;1;-89
decembre;ouvriers;22006;4;34
decembre;ouvriers;23609;0;34
decembre;ouvriers;19628;1;27
decembre;ouvriers;22172;1;-18
decembre;ouvriers;24707;1;6
decembre;ouvriers;26997;2;39
decembre;ouvriers;25164;1;29
decembre;ouvriers;24096;1;16
decembre;ouvriers;22329;3;-37
decembre;ouvriers;24151;3;-89
decembre;ouvriers;25176;2;8
decembre;ouvriers;21491;1;-19
decembre;ouvriers;20263;4;-51
decembre;ouvriers;22867;1;48
decembre;ouvriers;20335;0;50
decembre;ouvriers;26517;1;-5
decembre;ouvriers;19048;3;-94
decembre;ouvriers;22701;0;-54
decembre;ouvriers;24798;1;-78
decembre;ouvriers;22694;3;-1
juillet;ouvriers;26439;2;-69
juillet;ouvriers;22701;4;-66
juillet;ouvriers;24666;3;-4
juillet;ouvriers;25869;4;-25
juillet;ouvriers;24957;3;43
juillet;ouvriers;19411;3;-55
juillet;ouvriers;20374;1;-27
juillet;ouvriers;19912;3;8
juillet;ouvriers;25032;1;-87
juillet;ouvriers;19580;3;29
juillet;ouvriers;24336;0;-70
juillet;ouvriers;23408;1;48
juillet;ouvriers;23660;4;-64
juillet;ouvriers;20751;3;-18
juillet;ouvriers;22329;4;-89
juillet;ouvriers;26003;3;-27
juillet;ouvriers;19007;2;31
juillet;ouvriers;23354;3;24
juillet;ouvriers;22943;4;26
juillet;ouvriers;24573;1;44
juillet;ouvriers;23259;4;10
juillet;ouvriers;23776;2;-30
juillet;ouvriers;26638;2;-34
juillet;ouvriers;23032;0;43
juillet;ouvriers;24522;0;-54
juillet;ouvriers;19036;1;-13
juillet;ouvriers;19822;2;26
juillet;ouvriers;21737;0;25
juillet;ouvriers;26393;1;-11
juillet;ouvriers;26907;0;9
juillet;ouvriers;21387;3;-36
juillet;ouvriers;20952;3;-74
juillet;ouvriers;20649;0;-72
juillet;ouvriers;26169;1;-84
juillet;ouvriers;21836;0;-23
juillet;ouvriers;25734;1;-22
juillet;ouvriers;20044;2;-40
juillet;ouvriers;23709;4;-2
juillet;ouvriers;19795;3;9
juillet;ouvriers;19348;0;21
juillet;ouvriers;26380;4;21
juillet;ouvriers;22896;2;-40
juillet;ouvriers;24431;1;32
juillet;ouvriers;20273;1;-30
juillet;ouvriers;20907;1;-65
juillet;ouvriers;21879;0;-40
juillet;ouvriers;20319;3;-44
juillet;ouvriers;20570;3;-34
juillet;ouvriers;20086;4;-24
juillet;ouvriers;22954;0;40
juillet;ouvriers;26321;0;-98
juillet;ouvriers;20759;1;38
juillet;ouvriers;26941;4;-92
juillet;ouvriers;26353;2;3
juillet;ouvriers;23955;1;34
juillet;ouvriers;21822;3;-9
juillet;ouvriers;19097;3;-33
juillet;ouvriers;23769;4;36
juillet;ouvriers;24328;0;-46
juillet;ouvriers;21866;2;-43
juillet;ouvriers;23085;0;-86
juillet;ouvriers;19637;2;43
juillet;ouvriers;24394;2;-77
juillet;ouvriers;25656;2;-76
juillet;ouvriers;25666;1;-88
juillet;ouvriers;25708;0;-78
juillet;ouvriers;23455;1;-52
juillet;ouvriers;21967;0;-37
juillet;ouvriers;21488;0;-64
juillet;ouvriers;22713;4;-68
juillet;ouvriers;23713;3;15
juillet;ouvriers;24626;4;-82
juillet;ouvriers;24799;0;-77
juillet;ouvriers;19120;3;-65
juillet;ouvriers;22154;2;-1
juillet;ouvriers;22115;1;-5
juillet;ouvriers;26285;1;-53
juillet;ouvriers;24280;4;-38
juillet;ouvriers;21408;4;-72
juillet;ouvriers;26528;4;42
juillet;ouvriers;20082;3;10
juillet;ouvriers;24240;0;47
juillet;ouvriers;22120;1;18
juillet;ouvriers;25682;3;-98
juillet;ouvriers;26468;4;-19
juillet;ouvriers;21078;4;-93
juillet;ouvriers;25917;1;-28
juillet;ouvriers;19638;1;-13
juillet;ouvriers;26291;4;-87
juillet;ouvriers;22208;2;-95
juillet;ouvriers;20108;3;-74
juillet;ouvriers;19218;0;22
juillet;ouvriers;19925;4;-51
juillet;ouvriers;23765;4;-13
juillet;ouvriers;24535;0;-4
juillet;ouvriers;23046;3;-90
juillet;ouvriers;23259;3;42
juillet;ouvriers;23828;1;-5
juillet;ouvriers;21046;1;-34
juillet;ouvriers;23368;1;6
juillet;ouvriers;20474;4;-91
juillet;ouvriers;26497;1;-30
juillet;ouvriers;20485;2;13
juillet;ouvriers;19299;0;-90
juillet;ouvriers;19657;0;48
juillet;ouvriers;22455;2;-11
juillet;ouvriers;22996;4;31
juillet;ouvriers;22728;0;-8
juillet;ouvriers;20573;0;-38
juillet;ouvriers;21127;2;-37
juillet;ouvriers;21971;4;-8
juillet;ouvriers;19266;1;-59
juillet;ouvriers;25406;3;-41
juillet;ouvriers;21489;3;-31
juillet;ouvriers;22420;1;-50
juillet;ouvriers;19466;1;-87
aout;ouvriers;23951;1;-32
aout;ouvriers;21440;0;-58
aout;ouvriers;26354;0;-78
aout;ouvriers;20750;2;-67
aout;ouvriers;22943;4;-40
aout;ouvriers;25700;3;-29
aout;ouvriers;19670;4;-61
aout;ouvriers;26943;3;-93
aout;ouvriers;22829;2;-85
aout;ouvriers;25465;3;-70
aout;ouvriers;19415;1;25
aout;ouvriers;20817;3;-91
aout;ouvriers;26978;3;-92
aout;ouvriers;21753;2;38
aout;ouvriers;26178;4;-56
aout;ouvriers;24233;1;-25
aout;ouvriers;19835;3;-57
aout;ouvriers;22305;3;-100
aout;ouvriers;19482;1;-14
aout;ouvriers;19771;3;-77
aout;ouvriers;23802;4;-41
aout;ouvriers;19331;3;12
aout;ouvriers;19655;2;29
aout;ouvriers;21371;4;-63
aout;ouvriers;22445;1;-61
aout;ouvriers;20539;1;-40
aout;ouvriers;21959;3;-79
aout;ouvriers;23413;3;-70
aout;ouvriers;26149;1;12
aout;ouvriers;20045;4;4
aout;ouvriers;23089;2;-61
aout;ouvriers;19989;0;30
aout;ouvriers;20026;4;-8
aout;ouvriers;25830;1;0
aout;ouvriers;19014;4;4
aout;ouvriers;24869;4;-65
aout;ouvriers;22341;4;29
aout;ouvriers;22166;2;-94
aout;ouvriers;22254;2;32
janvier;ouvriers;19034;3;-8
fevrier;ouvriers;21911;3;32
mars;ouvriers;25331;2;21
avril;ouvriers;19591;4;-39
mai;ouvriers;24635;3;-12
juin;ouvriers;26684;4;-33
juillet;ouvriers;24556;3;50
aout;ouvriers;23658;0;10
septembre;ouvriers;26763;2;43
octobre;ouvriers;26200;1;-39
novembre;ouvriers;25056;2;43
decembre;ouvriers;20843;1;38
janvier;ouvriers;22646;0;-42
fevrier;ouvriers;24232;0;49
mars;ouvriers;26421;1;-31
avril;ouvriers;24745;0;-42
mai;ouvriers;23571;4;-40
juin;ouvriers;22992;4;30
juillet;ouvriers;20446;0;-10
aout;ouvriers;21029;4;-29
septembre;ouvriers;20852;4;35
octobre;ouvriers;26740;4;28
novembre;ouvriers;19050;0;8
decembre;ouvriers;25172;2;-50
janvier;ouvriers;25902;3;-41
fevrier;ouvriers;19572;4;45
mars;ouvriers;25475;0;-3
avril;ouvriers;22067;4;-8
mai;ouvriers;22366;3;47
juin;ouvriers;25545;0;47
juillet;ouvriers;22214;0;-23
aout;ouvriers;22521;4;35
septembre;ouvriers;21075;0;-42
octobre;ouvriers;26700;4;-48
novembre;ouvriers;21071;4;16
decembre;ouvriers;26168;1;13
janvier;ouvriers;23151;3;46
fevrier;ouvriers;20103;1;42
mars;ouvriers;21352;3;-50
avril;ouvriers;25278;1;48
mai;ouvriers;23778;3;-41
juin;ouvriers;23498;0;-4
juillet;ouvriers;25395;4;-31
aout;ouvriers;22878;2;-42
septembre;ouvriers;19716;1;-38
octobre;ouvriers;22746;0;-26
novembre;ouvriers;23621;0;36
decembre;ouvriers;21543;3;25
janvier;ouvriers;19732;2;22
fevrier;ouvriers;23696;1;36
mars;ouvriers;24390;3;-36
avril;ouvriers;26652;4;5
mai;ouvriers;21439;0;-28
juin;ouvriers;25840;0;-42
juillet;ouvriers;24363;4;-18
aout;ouvriers;26990;1;11
septembre;ouvriers;19949;2;-27
octobre;ouvriers;23764;2;-39
novembre;ouvriers;23847;2;35
decembre;ouvriers;26077;2;16
janvier;ouvriers;21897;2;-21
fevrier;ouvriers;19739;2;-16
mars;ouvriers;20513;1;-4
avril;ouvriers;23056;1;30
mai;ouvriers;22790;1;13
juin;ouvriers;22855;2;-26
juillet;ouvriers;20440;1;-9
aout;ouvriers;19392;4;-10
septembre;ouvriers;22679;4;2
octobre;ouvriers;22362;3;-38
novembre;ouvriers;23216;3;21
decembre;ouvriers;26651;0;16
janvier;ouvriers;23002;1;24
fevrier;ouvriers;24860;3;-20
mars;ouvriers;26543;1;18
avril;ouvriers;23800;4;10
mai;ouvriers;20133;2;4
juin;ouvriers;25133;0;31
juillet;ouvriers;21436;2;-12
aout;ouvriers;26210;4;30
septembre;ouvriers;19742;1;8
octobre;ouvriers;26684;3;44
novembre;ouvriers;25368;4;3
decembre;ouvriers;26232;1;-29
janvier;ouvriers;26452;2;-12
fevrier;ouvriers;19006;3;47
mars;ouvriers;26260;4;13
avril;ouvriers;25323;4;-29
mai;ouvriers;24221;1;19
juin;ouvriers;20404;2;11
juillet;ouvriers;19980;0;16
aout;ouvriers;26397;2;-49
septembre;ouvriers;23985;2;-42
octobre;ouvriers;22007;3;-43
novembre;ouvriers;25071;4;-46
decembre;ouvriers;20305;1;50
janvier;ouvriers;19068;3;24
fevrier;ouvriers;22558;0;5
mars;ouvriers;24803;3;3
avril;ouvriers;21707;0;-7
mai;ouvriers;20770;0;-6
juin;ouvriers;24143;1;-37
juillet;ouvriers;20925;0;40
aout;ouvriers;19494;4;-14
septembre;ouvriers;26848;4;3
octobre;ouvriers;23161;4;11
